DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2019;1;1;106;0;0;88
31.12.2019;1;1;107;0;0;88
31.12.2019;1;1;108;1;2;88
31.12.2019;1;1;109;1;16;88
31.12.2019;1;1;110;1;11;88
31.12.2019;1;1;111;1;11;88
31.12.2019;1;1;112;1;40;88
31.12.2019;1;1;113;1;9;88
31.12.2019;1;1;114;1;42;88
31.12.2019;1;1;115;1;17;88
31.12.2019;1;1;116;1;42;88
31.12.2019;1;1;117;1;2;88
31.12.2019;1;1;118;1;1;88
31.12.2019;1;1;119;1;25;88
31.12.2019;1;1;120;1;6;88
31.12.2019;1;1;121;1;5;88
31.12.2019;1;1;122;0;0;88
31.12.2019;1;1;123;1;11;88
31.12.2019;1;1;124;1;23;88
31.12.2019;1;1;125;1;21;88
31.12.2019;1;1;126;1;27;88
31.12.2019;1;1;127;1;20;88
31.12.2019;1;1;128;1;1;88
31.12.2019;1;1;129;1;301;88
31.12.2019;1;1;130;0;0;88
31.12.2019;1;1;131;1;1;88
31.12.2019;1;1;132;1;2;88
31.12.2019;1;1;133;0;0;88
31.12.2019;1;1;134;0;0;88
31.12.2019;1;1;135;0;0;88
31.12.2019;1;1;136;1;2;88
31.12.2019;1;1;137;1;11;88
31.12.2019;1;1;138;1;1;88
31.12.2019;1;1;139;1;1;88
31.12.2019;1;1;140;1;1;88
31.12.2019;1;1;141;1;9;88
31.12.2019;1;1;142;0;0;88
31.12.2019;1;1;143;0;0;88
31.12.2019;1;1;144;1;7;88
31.12.2019;1;1;145;1;14;88
31.12.2019;1;1;146;1;9;88
31.12.2019;1;1;147;1;9;88
31.12.2019;1;1;148;0;0;88
31.12.2019;1;1;149;0;0;88
31.12.2019;1;1;150;0;0;88
31.12.2019;1;1;151;0;0;88
31.12.2019;1;1;152;1;34;88
31.12.2019;1;1;153;1;1;88
31.12.2019;1;1;154;1;1;88
31.12.2019;1;1;155;1;1;88
31.12.2019;1;1;156;0;0;88
31.12.2019;1;1;157;0;0;88
31.12.2019;1;1;158;0;0;88
31.12.2019;1;1;159;0;0;88
31.12.2019;1;1;160;0;0;88
31.12.2019;1;1;161;0;0;88
31.12.2019;1;1;162;0;0;88
31.12.2019;1;1;163;0;0;88
31.12.2019;1;1;164;0;0;88
31.12.2019;1;1;165;0;0;88
31.12.2019;1;1;166;0;0;88
31.12.2019;1;1;167;1;1;88
