FORMULARZ;WIERSZ;KOLUMNA;WARTOŚĆ;KOD ZAKLADU;WERSJA SFCR;DATA SFCR;ID_TAB;TRZECI WYMIAR KRAJ
S.05.01.02.01;R1300;C0110;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0120;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0130;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0140;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0150;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0160;;27;1;11.09.2015;124;
S.05.01.02.01;R1300;C0200;;27;1;11.09.2015;124;
S.05.01.02.02;R1410;C0210;;27;1;11.09.2015;124;
S.05.01.02.02;R1410;C0220;;27;1;11.09.2015;124;
S.05.01.02.02;R1410;C0230;;27;1;11.09.2015;124;
S.05.01.02.02;R1410;C0240;;27;1;11.09.2015;124;
S.05.01.02.02;R1410;C0250;;27;1;11.09.2015;124;
S.05.01.02.02;R1410;C0260;;27;1;11.09.2015;124;
S.05.01.02.02;R1410;C0270;;27;1;11.09.2015;124;
S.05.01.02.02;R1410;C0280;;27;1;11.09.2015;124;
S.05.01.02.02;R1410;C0300;;27;1;11.09.2015;124;
S.05.01.02.02;R1420;C0210;;27;1;11.09.2015;124;
S.05.01.02.02;R1420;C0220;;27;1;11.09.2015;124;
