DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2019;1;1;97;0;0;145
31.12.2019;1;1;98;0;0;145
31.12.2019;1;1;99;1;15;145
31.12.2019;1;1;100;0;0;145
31.12.2019;1;1;101;1;4;145
31.12.2019;1;1;102;0;0;145
31.12.2019;1;1;103;1;6;145
31.12.2019;1;1;104;0;0;145
31.12.2019;1;1;105;0;0;145
31.12.2019;1;1;106;0;0;145
31.12.2019;1;1;107;0;0;145
31.12.2019;1;1;108;0;0;145
31.12.2019;1;1;109;0;0;145
31.12.2019;1;1;110;1;3;145
31.12.2019;1;1;111;1;6;145
31.12.2019;1;1;112;1;8;145
31.12.2019;1;1;113;1;2;145
31.12.2019;1;1;114;1;5;145
31.12.2019;1;1;115;1;7;145
31.12.2019;1;1;116;1;30;145
31.12.2019;1;1;117;0;0;145
31.12.2019;1;1;118;0;0;145
31.12.2019;1;1;119;1;5;145
31.12.2019;1;1;120;1;1;145
31.12.2019;1;1;121;0;0;145
31.12.2019;1;1;122;0;0;145
31.12.2019;1;1;123;1;1;145
31.12.2019;1;1;124;1;1;145
31.12.2019;1;1;125;0;0;145
31.12.2019;1;1;126;0;0;145
31.12.2019;1;1;127;0;0;145
31.12.2019;1;1;128;0;0;145
31.12.2019;1;1;129;1;118;145
31.12.2019;1;1;130;0;0;145
31.12.2019;1;1;131;0;0;145
31.12.2019;1;1;132;0;0;145
31.12.2019;1;1;133;1;1;145
31.12.2019;1;1;134;0;0;145
31.12.2019;1;1;135;0;0;145
31.12.2019;1;1;136;0;0;145
31.12.2019;1;1;137;0;0;145
31.12.2019;1;1;138;0;0;145
31.12.2019;1;1;139;0;0;145
31.12.2019;1;1;140;1;4;145
31.12.2019;1;1;141;0;0;145
31.12.2019;1;1;142;0;0;145
31.12.2019;1;1;143;0;0;145
31.12.2019;1;1;144;1;1;145
31.12.2019;1;1;145;1;3;145
31.12.2019;1;1;146;0;0;145
31.12.2019;1;1;147;0;0;145
31.12.2019;1;1;148;1;4;145
31.12.2019;1;1;149;1;3;145
31.12.2019;1;1;150;0;0;145
31.12.2019;1;1;151;1;1;145
31.12.2019;1;1;152;1;58;145
31.12.2019;1;1;153;1;1;145
31.12.2019;1;1;154;1;1;145
31.12.2019;1;1;155;1;1;145
31.12.2019;1;1;156;0;0;145
31.12.2019;1;1;157;0;0;145
31.12.2019;1;1;158;0;0;145
31.12.2019;1;1;159;0;0;145
31.12.2019;1;1;160;0;0;145
31.12.2019;1;1;161;0;0;145
31.12.2019;1;1;162;0;0;145
31.12.2019;1;1;163;0;0;145
31.12.2019;1;1;164;0;0;145
31.12.2019;1;1;165;0;0;145
31.12.2019;1;1;166;0;0;145
31.12.2019;1;1;167;0;0;145
