DATA SFCR;WERSJA SFCR;KOD ZAKŁADU;ID_PYTANIA;CZY WYSTĄPIŁ KLUCZ;ILOŚĆ WYSTĄPIEŃ KLUCZY;ID_TAB
31.12.2017;1;1;126;1;3;152
31.12.2017;1;1;127;1;3;152
31.12.2017;1;1;128;0;0;152
31.12.2017;1;1;129;1;51;152
31.12.2017;1;1;130;0;0;152
31.12.2017;1;1;131;0;0;152
31.12.2017;1;1;132;0;0;152
31.12.2017;1;1;133;0;0;152
31.12.2017;1;1;134;0;0;152
31.12.2017;1;1;135;1;1;152
31.12.2017;1;1;136;0;0;152
31.12.2017;1;1;137;1;3;152
31.12.2017;1;1;138;0;0;152
31.12.2017;1;1;139;0;0;152
31.12.2017;1;1;140;0;0;152
31.12.2017;1;1;141;0;0;152
31.12.2017;1;1;142;0;0;152
31.12.2017;1;1;143;0;0;152
31.12.2017;1;1;144;0;0;152
31.12.2017;1;1;145;1;1;152
31.12.2017;1;1;146;0;0;152
31.12.2017;1;1;147;0;0;152
31.12.2017;1;1;148;0;0;152
31.12.2017;1;1;149;0;0;152
31.12.2017;1;1;150;0;0;152
31.12.2017;1;1;151;0;0;152
31.12.2017;1;1;152;1;12;152
31.12.2017;1;1;153;0;0;152
31.12.2017;1;1;154;0;0;152
31.12.2017;1;1;155;0;0;152
31.12.2017;1;1;156;0;0;152
31.12.2017;1;1;157;0;0;152
31.12.2017;1;1;158;0;0;152
31.12.2017;1;1;159;0;0;152
31.12.2017;1;1;160;0;0;152
31.12.2017;1;1;161;0;0;152
31.12.2017;1;1;162;0;0;152
31.12.2017;1;1;163;0;0;152
31.12.2017;1;1;164;0;0;152
31.12.2017;1;1;165;0;0;152
31.12.2017;1;1;166;0;0;152
